pitime,adc_67_avg,adc_68_avg,adc_69_avg,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9
2021-10-31 08:00:00,514.9,504.0,513.8,42.0,34.3,76.5,61.1,120.2,2.4,0.0,49.4,62.3,99.9,30.9,,65.8,65.7,63.4,50.8,54.5,87.0,61.3,48.5,81.0
2021-10-31 09:00:00,514.9,504.0,515.6,0.0,34.1,131.6,56.3,74.9,2.3,0.0,47.5,62.5,99.9,30.9,,66.6,65.6,63.5,50.8,54.5,83.8,61.7,48.6,80.9
2021-10-31 10:00:00,514.8,503.9,514.6,44.7,39.8,106.7,103.1,78.4,4.8,0.0,46.5,62.1,99.9,31.0,,67.3,65.7,63.5,50.7,54.5,83.3,61.8,48.7,80.8
2021-10-31 11:00:00,514.8,503.9,514.2,174.7,40.0,121.2,283.4,161.1,17.4,0.0,47.0,62.4,99.9,31.3,,68.2,66.0,63.8,50.4,54.5,89.4,62.4,48.8,80.8
2021-10-31 12:00:00,515.1,504.0,514.1,48.0,98.2,122.9,145.2,152.5,20.9,0.0,44.6,62.0,99.9,31.9,,71.6,63.2,65.0,50.3,55.2,99.7,67.8,48.6,81.2
2021-10-31 13:00:00,515.0,504.0,513.7,190.0,120.6,162.1,171.8,94.1,27.3,0.0,44.4,61.2,99.9,31.8,,71.2,67.1,65.5,50.3,55.4,76.0,66.2,48.7,81.6
2021-10-31 14:00:00,515.0,504.0,515.7,499.6,122.0,293.0,216.3,81.1,27.7,0.0,43.4,60.8,99.9,31.6,,70.9,67.2,65.5,50.4,55.4,87.1,65.1,49.4,82.0
2021-10-31 15:00:00,515.0,504.0,514.3,291.3,122.4,267.9,179.4,91.1,21.1,0.0,44.3,60.8,99.9,32.0,,70.7,67.1,65.7,50.7,55.7,85.9,64.7,49.8,82.2
2021-10-31 16:00:00,515.0,504.1,514.4,77.1,134.1,219.2,121.5,104.4,16.6,0.0,44.7,61.1,99.9,31.9,,71.1,63.0,66.2,51.1,51.7,84.7,65.4,50.2,82.4
2021-10-31 17:00:00,515.0,504.1,513.9,57.8,60.2,183.6,108.9,67.4,13.9,0.0,45.1,61.1,99.9,31.9,,70.8,67.6,66.9,51.2,56.3,85.6,65.1,50.5,82.7
2021-10-31 18:00:00,514.9,504.0,514.2,48.0,42.7,181.9,118.6,73.3,11.7,0.0,45.3,61.2,99.9,32.0,,69.8,67.1,67.1,51.7,56.3,78.9,63.9,50.7,82.8
2021-10-31 19:00:00,515.0,504.1,516.5,272.4,47.1,263.8,158.8,39.2,11.9,0.0,45.0,61.3,99.9,32.2,,69.5,67.3,66.6,51.8,51.6,82.1,63.8,50.8,82.9
2021-10-31 20:00:00,515.0,504.1,514.7,367.6,52.6,236.1,188.2,82.4,7.2,0.0,44.8,61.1,99.9,32.3,,69.5,67.4,66.3,51.9,55.4,84.6,63.8,50.5,82.9
2021-10-31 21:00:00,515.1,504.1,514.6,588.3,43.5,227.5,222.8,102.3,9.4,0.0,45.4,61.5,99.9,32.3,,70.7,68.5,66.4,51.8,55.4,90.3,65.5,49.9,83.1
2021-10-31 22:00:00,515.0,504.1,514.1,66.9,34.1,108.4,65.0,82.0,7.0,0.0,45.5,61.5,99.9,32.3,,70.2,67.8,66.3,51.2,55.2,85.1,64.6,47.9,83.2
2021-10-31 23:00:00,514.9,504.0,514.2,48.3,34.5,97.8,44.5,9.9,7.0,0.0,45.1,61.1,99.9,32.2,,68.7,67.2,66.2,50.5,54.2,68.0,63.0,46.8,83.2
2021-11-01 00:00:00,515.0,504.0,515.1,93.4,34.0,149.3,64.4,9.5,7.0,0.0,45.8,61.3,99.9,32.0,,66.6,66.6,65.4,50.3,53.1,63.5,61.2,47.0,83.1
2021-11-01 01:00:00,515.0,504.0,514.7,46.8,34.1,152.8,56.5,9.3,7.0,0.0,46.0,61.0,99.9,31.5,,65.3,66.2,64.9,50.1,52.6,63.1,60.5,47.6,83.0
2021-11-01 02:00:00,514.9,503.9,513.2,0.0,34.0,61.4,22.6,9.5,4.8,0.0,48.0,61.3,99.9,31.2,,64.6,65.9,64.4,50.0,51.8,61.8,59.6,47.8,82.7
2021-11-01 03:00:00,514.9,504.0,514.9,41.1,34.3,141.0,51.2,9.6,7.0,0.1,48.0,61.6,99.9,30.7,,63.8,65.3,63.7,49.9,51.8,62.2,59.4,48.1,82.4
2021-11-01 04:00:00,514.8,503.9,514.4,42.1,33.9,98.1,41.7,9.8,4.6,0.0,47.9,61.3,99.9,30.4,,63.3,65.3,63.5,49.8,51.7,61.4,59.2,47.2,82.0
2021-11-01 05:00:00,514.7,503.8,513.0,0.0,34.3,56.1,22.1,9.8,4.7,0.0,48.2,61.2,99.9,30.1,,62.7,64.9,62.7,49.4,50.8,60.2,58.3,45.0,81.6
2021-11-01 06:00:00,514.6,503.8,513.0,41.9,33.9,63.6,33.1,9.4,4.7,0.0,48.5,61.2,99.9,29.8,,62.1,64.4,62.3,48.9,50.0,59.9,57.6,44.3,81.1
2021-11-01 07:00:00,514.4,503.5,513.5,0.0,33.9,75.4,29.1,9.6,4.7,0.0,47.7,61.1,99.9,29.7,,61.5,64.2,61.7,48.4,49.0,59.6,57.1,42.5,80.6
2021-11-01 08:00:00,514.9,503.7,513.0,45.7,33.7,58.9,74.0,220.3,4.7,0.0,45.3,61.0,99.9,29.8,,65.8,66.2,62.2,47.8,48.0,97.7,62.4,42.1,80.4
2021-11-01 09:00:00,514.9,503.8,513.0,41.2,34.0,61.3,57.5,143.7,2.4,0.0,42.9,60.2,99.9,30.0,,67.6,66.4,62.6,47.4,47.3,92.2,63.5,43.6,80.5
2021-11-01 10:00:00,514.8,503.8,513.0,72.8,33.2,70.2,72.9,82.7,3.7,0.0,41.7,59.3,99.9,29.7,,68.0,66.3,62.8,47.9,49.2,86.6,62.9,45.5,80.7
2021-11-01 11:00:00,514.6,503.8,513.5,68.5,33.8,96.0,71.7,76.5,2.4,0.0,41.2,58.8,99.9,29.6,,67.6,65.7,61.8,49.3,55.0,80.6,61.9,47.0,80.8
2021-11-01 12:00:00,514.4,503.8,513.0,44.7,63.7,96.4,70.6,37.0,2.3,0.0,41.5,58.4,99.9,29.5,,66.6,65.4,63.0,50.8,60.6,71.8,60.5,49.0,80.8
2021-11-01 13:00:00,514.4,503.8,513.0,41.7,43.8,76.6,64.7,98.2,4.7,0.0,41.8,58.5,99.9,29.1,,66.9,65.7,63.2,50.4,62.6,83.2,60.9,49.3,80.8
2021-11-01 14:00:00,514.7,503.9,513.4,46.4,33.8,87.9,68.1,93.6,2.3,0.0,42.2,58.8,99.9,28.9,,67.9,66.2,63.5,50.2,61.7,86.5,62.1,47.8,80.7
2021-11-01 15:00:00,514.9,503.8,513.6,41.7,33.9,93.5,69.0,80.4,2.3,0.0,43.6,59.3,99.9,29.0,,68.6,66.1,63.5,50.3,60.7,84.5,62.1,46.7,80.8
2021-11-01 16:00:00,514.8,503.8,513.1,59.6,58.5,81.3,69.9,67.2,2.4,0.0,43.6,59.7,99.9,29.3,,69.2,66.4,63.8,49.6,59.2,83.0,62.4,46.4,80.8
2021-11-01 17:00:00,514.8,503.8,513.8,43.9,107.6,111.6,78.7,105.6,2.3,0.0,43.9,60.1,99.9,29.3,,69.5,61.7,63.8,48.8,56.8,86.7,62.3,45.4,80.9
2021-11-01 18:00:00,514.9,503.9,513.0,46.0,53.0,99.5,77.3,85.9,2.4,0.0,43.6,60.3,99.9,29.4,,69.9,66.5,63.9,47.8,54.6,87.1,62.4,44.3,81.0
2021-11-01 19:00:00,514.8,503.9,513.8,49.3,42.7,116.5,80.6,69.3,2.4,0.0,43.6,60.4,99.9,29.6,,69.6,66.2,63.7,47.2,53.0,85.5,62.1,43.7,81.0
2021-11-01 20:00:00,514.7,503.9,513.0,368.8,46.1,182.2,184.7,36.9,2.3,0.1,44.3,60.6,99.9,29.7,,68.6,66.0,63.5,46.7,51.9,75.7,61.0,43.1,81.0
2021-11-01 21:00:00,514.7,503.9,513.9,93.1,64.6,132.3,91.7,8.9,2.3,0.0,44.8,61.0,99.9,29.9,,66.8,65.3,63.2,46.4,50.8,65.0,59.8,41.8,80.9
2021-11-01 22:00:00,514.8,503.9,513.0,44.5,174.2,139.7,109.6,74.9,2.4,0.0,45.2,61.2,99.9,30.1,,67.3,65.4,62.7,46.3,49.7,81.1,59.7,40.6,80.9
2021-11-01 23:00:00,514.5,503.9,513.7,103.8,98.8,122.0,64.9,9.2,2.3,0.0,45.3,61.3,99.9,30.0,,65.8,60.1,62.5,45.9,48.6,64.0,58.7,39.8,80.7
2021-11-02 00:00:00,514.4,503.9,513.0,42.9,33.9,67.1,37.4,9.5,0.0,0.0,45.9,61.4,99.9,29.9,,64.9,64.4,61.7,45.5,47.6,61.8,57.6,39.7,80.4
2021-11-02 01:00:00,514.4,503.7,513.5,17.0,33.7,81.4,33.9,9.6,2.3,0.0,46.7,61.7,99.9,29.8,,63.7,63.6,61.3,45.2,47.3,61.0,57.0,40.3,80.0
2021-11-02 02:00:00,514.3,503.6,513.0,28.9,34.2,61.7,31.0,9.7,2.4,0.0,47.2,61.9,99.9,29.6,,63.2,63.5,60.8,45.0,47.3,60.4,56.5,40.0,79.7
2021-11-02 03:00:00,514.1,503.6,513.4,41.0,33.9,85.6,39.5,9.6,2.4,0.0,47.9,61.9,99.9,29.6,,62.5,62.9,60.1,44.9,46.9,60.1,56.2,40.1,79.3
2021-11-02 04:00:00,514.2,503.5,512.9,0.0,34.2,51.4,22.6,9.3,0.0,0.0,48.4,62.0,99.9,29.4,,62.2,62.6,59.9,44.8,46.4,59.9,55.8,40.1,78.9
2021-11-02 05:00:00,514.1,503.4,513.2,41.7,34.1,84.8,38.0,8.9,2.3,0.0,48.9,62.3,99.9,29.5,,61.7,62.5,59.1,44.5,46.4,59.9,55.6,39.2,78.4
2021-11-02 06:00:00,514.1,503.3,512.6,0.0,33.8,51.6,18.9,9.0,2.3,0.0,49.3,62.3,99.9,29.3,,61.4,61.7,59.0,44.2,45.7,59.1,55.2,38.6,78.0
2021-11-02 07:00:00,514.0,503.2,513.0,44.4,34.2,85.5,37.3,9.6,0.0,0.0,49.5,62.5,99.9,29.5,,61.1,61.7,58.1,44.0,45.5,59.1,55.0,39.7,77.5
2021-11-02 08:00:00,514.8,503.6,512.9,46.6,39.1,77.6,124.9,336.8,2.4,0.0,45.1,62.4,99.9,29.9,,67.1,65.1,59.7,44.0,45.5,108.1,61.6,40.3,77.5
2021-11-02 09:00:00,514.9,503.9,513.6,46.0,34.2,85.0,85.3,202.2,2.4,0.0,41.9,60.9,99.9,30.4,,70.4,66.1,61.1,44.2,46.3,101.1,65.2,42.0,78.1
2021-11-02 10:00:00,515.0,503.8,513.2,47.3,34.1,78.4,77.0,136.3,0.0,0.0,41.3,59.8,99.9,30.2,,71.1,65.9,62.0,44.8,48.4,93.5,64.5,43.6,78.8
2021-11-02 11:00:00,514.9,503.9,513.5,46.0,33.6,97.8,77.2,96.0,2.3,0.0,41.0,59.5,99.9,29.9,,70.8,65.5,62.7,46.0,51.5,87.2,63.2,45.5,79.3
2021-11-02 12:00:00,514.8,503.8,513.6,45.6,33.6,94.2,64.0,95.0,0.0,0.0,41.7,59.6,99.9,29.9,,70.0,65.5,63.0,47.4,56.2,86.2,62.0,46.3,79.7
2021-11-02 13:00:00,514.8,503.8,513.1,0.0,33.6,96.2,54.2,84.4,2.4,0.1,42.1,59.7,99.9,29.9,,69.9,65.6,63.4,48.1,59.2,86.1,62.0,46.3,80.1
2021-11-02 14:00:00,514.6,503.8,513.7,46.5,33.4,96.6,59.2,62.6,0.0,0.0,43.0,60.0,99.9,30.0,,68.5,65.3,63.5,48.7,62.7,76.6,60.6,45.5,80.2
2021-11-02 15:00:00,514.8,503.9,513.0,43.2,33.8,73.6,59.2,72.7,2.3,0.0,43.3,60.3,99.9,29.9,,68.8,65.7,63.5,48.5,62.7,84.1,61.0,45.7,80.4
2021-11-02 16:00:00,514.8,503.8,513.7,0.0,34.4,88.2,53.1,78.2,0.2,0.0,43.1,60.5,99.9,29.8,,68.7,65.8,63.5,47.4,61.5,83.9,61.0,43.8,80.4
2021-11-02 17:00:00,514.8,503.9,513.0,44.0,33.8,74.5,66.3,118.4,2.1,0.0,43.3,60.7,99.9,29.8,,68.9,65.8,63.2,46.3,58.5,87.5,61.0,41.3,80.5
2021-11-02 18:00:00,514.9,503.9,513.6,44.9,33.9,70.0,205.8,83.9,0.0,0.0,42.4,60.6,99.9,29.5,,69.3,65.9,62.9,45.0,55.2,87.9,61.2,39.4,80.6
2021-11-02 19:00:00,514.8,503.8,513.0,92.4,34.0,147.8,331.2,46.2,2.4,0.0,43.0,60.5,99.9,29.3,,68.6,65.4,62.7,43.7,52.4,75.7,60.4,38.3,80.6
2021-11-02 20:00:00,514.7,503.7,513.5,854.4,71.7,293.3,318.0,38.8,0.0,0.0,43.2,60.7,99.9,29.7,,67.1,65.8,62.4,42.5,50.3,71.9,58.7,37.6,80.6
2021-11-02 21:00:00,514.3,503.8,512.9,435.3,42.4,156.9,154.2,9.2,2.3,0.0,43.8,61.0,99.9,29.8,,65.9,65.5,62.6,42.0,48.9,63.0,57.5,38.6,80.7
2021-11-02 22:00:00,514.5,503.7,513.4,83.2,43.1,86.0,69.0,74.5,0.0,0.0,44.0,61.4,99.9,29.7,,66.0,65.3,62.6,41.9,48.2,79.7,57.6,38.5,80.7
2021-11-02 23:00:00,514.3,503.6,512.9,103.9,33.9,81.1,52.9,9.6,0.0,0.0,44.2,61.4,99.9,29.6,,65.5,64.6,61.8,38.9,47.6,64.6,57.2,38.2,80.5
2021-11-03 00:00:00,514.2,503.5,512.8,45.8,34.0,66.6,38.9,9.6,2.4,0.0,45.1,61.5,99.9,29.4,,64.2,63.8,61.2,42.3,47.3,61.1,56.1,38.9,80.2
2021-11-03 01:00:00,514.2,503.6,513.3,43.4,34.1,75.7,38.0,9.8,0.0,0.0,45.7,61.6,99.9,29.1,,63.0,63.5,60.7,42.4,47.3,60.4,55.7,39.1,79.8
2021-11-03 02:00:00,514.1,503.5,512.5,0.0,34.1,55.1,22.6,9.8,0.0,0.0,46.6,61.7,99.9,28.9,,62.5,62.8,59.9,42.5,47.3,59.8,55.2,38.3,79.4
2021-11-03 03:00:00,514.1,503.3,513.1,43.8,34.3,81.4,39.6,9.8,2.4,0.0,47.2,62.0,99.9,28.8,,61.8,62.6,59.3,42.4,46.4,59.3,54.9,38.1,78.9
2021-11-03 04:00:00,514.0,503.2,512.2,0.0,34.2,50.1,22.3,9.8,0.0,0.0,47.8,62.0,99.9,28.7,,61.4,62.2,58.9,42.3,45.9,59.0,54.5,37.7,78.4
2021-11-03 05:00:00,514.0,503.3,512.7,42.2,34.0,78.4,39.1,9.2,0.0,0.0,48.5,62.2,99.9,28.6,,60.9,61.7,58.1,42.2,45.5,59.0,54.2,38.3,77.9
2021-11-03 06:00:00,514.0,503.2,512.2,43.3,34.1,63.1,39.8,38.8,2.4,0.0,47.8,62.3,99.9,28.6,,61.5,61.8,58.1,42.3,45.5,68.4,54.3,38.8,77.4
2021-11-03 07:00:00,514.0,503.3,512.2,0.0,34.1,57.9,33.9,72.6,0.0,0.0,47.6,62.6,99.9,28.7,,62.3,61.9,58.1,42.4,45.6,74.6,54.7,38.6,77.0
2021-11-03 08:00:00,514.9,503.6,513.2,44.9,39.6,108.8,154.9,348.8,2.4,0.0,42.7,62.4,99.9,29.5,,68.1,65.4,59.2,42.5,46.3,110.4,61.7,38.9,77.1
2021-11-03 09:00:00,514.9,503.9,513.4,0.0,34.3,86.0,88.5,197.1,0.0,0.0,40.5,60.7,99.9,29.8,,70.9,66.2,60.6,42.7,46.8,100.6,64.8,39.6,77.9
2021-11-03 10:00:00,514.9,503.9,513.0,122.1,33.4,85.0,112.6,136.9,0.0,0.0,39.6,59.6,99.9,29.8,,71.6,66.3,61.5,42.7,47.6,94.8,63.6,39.6,78.7
2021-11-03 11:00:00,514.9,503.8,513.4,47.2,33.8,90.7,78.9,145.5,2.3,0.0,39.8,59.4,99.9,29.5,,71.0,65.7,61.9,41.2,48.2,91.8,61.7,38.0,79.2
2021-11-03 12:00:00,514.8,503.8,512.9,44.4,33.7,72.2,69.1,125.4,0.0,0.0,39.6,59.3,99.9,29.5,,71.2,66.0,62.6,40.7,48.3,92.8,61.8,39.8,79.7
2021-11-03 13:00:00,514.7,503.8,513.5,58.1,33.0,106.1,79.3,87.4,2.3,0.0,40.0,59.3,99.9,29.5,,70.5,65.7,62.8,42.0,50.0,87.5,61.2,41.5,80.0
2021-11-03 14:00:00,514.7,503.8,513.0,111.0,33.7,96.2,80.5,88.7,0.0,0.0,40.7,59.3,99.9,29.6,,69.9,65.6,62.8,42.9,53.2,84.0,60.1,41.8,80.2
2021-11-03 15:00:00,514.8,503.8,513.6,92.1,33.8,115.0,79.4,100.2,0.0,0.0,40.8,59.6,99.9,29.9,,69.7,65.6,62.8,43.4,55.6,85.7,59.7,40.8,80.4
2021-11-03 16:00:00,514.6,503.8,513.0,231.1,38.0,223.1,231.4,31.6,2.4,0.0,41.2,59.6,99.9,29.9,,68.8,65.1,62.6,43.2,56.2,73.9,58.9,40.7,80.4
2021-11-03 17:00:00,514.3,503.7,513.4,133.4,34.0,126.9,101.7,42.4,0.0,0.0,42.2,60.1,99.9,29.8,,66.5,64.4,61.7,42.7,55.0,67.6,57.2,39.1,80.3
2021-11-03 18:00:00,514.5,503.7,512.9,47.1,33.8,79.2,67.0,88.4,2.4,0.0,42.1,60.4,99.9,29.6,,67.4,64.8,61.8,41.8,52.8,85.8,58.1,38.6,80.3
2021-11-03 19:00:00,514.6,503.8,513.5,157.6,33.1,132.7,133.7,181.8,0.1,0.0,41.6,60.7,99.9,29.4,,68.4,65.1,62.1,41.3,51.0,91.2,59.2,38.3,80.3
2021-11-03 20:00:00,516.1,504.9,514.0,108.0,33.5,81.9,121.7,290.7,0.1,0.1,38.5,59.9,99.9,29.7,,73.3,67.9,64.1,40.2,49.5,110.6,66.6,36.7,80.8
2021-11-03 21:00:00,516.0,505.0,514.6,47.8,33.7,81.5,94.2,223.9,2.4,0.1,37.3,58.6,99.9,29.4,,74.4,68.0,64.8,39.5,48.3,103.8,66.7,36.2,81.7
2021-11-03 22:00:00,516.0,505.0,514.0,92.7,37.3,73.2,91.5,183.3,0.0,0.0,36.7,57.7,99.9,29.1,,74.7,68.2,65.0,38.6,47.4,100.7,66.0,35.1,82.4
2021-11-03 23:00:00,515.8,504.9,514.4,429.7,36.5,173.8,147.0,18.7,2.5,0.0,37.6,57.1,99.9,28.6,,72.3,68.0,64.0,38.1,46.3,74.8,62.7,34.7,82.6
2021-11-04 00:00:00,515.2,504.8,513.9,96.1,34.1,76.6,47.4,9.6,0.0,0.0,38.3,57.2,99.9,27.8,,68.9,66.4,62.7,38.5,45.5,62.9,58.4,33.9,82.5
2021-11-04 01:00:00,515.0,504.6,513.3,43.5,34.2,65.9,33.4,9.4,0.0,0.0,39.7,57.9,99.9,27.1,,66.6,65.4,61.7,38.4,44.8,61.1,56.5,32.8,82.0
2021-11-04 02:00:00,515.1,504.4,513.2,0.0,34.0,57.7,22.4,9.0,2.4,0.0,41.1,58.3,99.9,26.4,,64.8,64.6,60.7,38.1,43.7,60.1,55.2,31.9,81.4
2021-11-04 03:00:00,515.0,504.1,513.0,50.7,34.2,69.0,33.8,8.9,0.0,0.0,42.5,58.7,99.9,26.1,,63.5,64.1,59.8,37.9,43.0,59.3,54.4,31.8,80.8
2021-11-04 04:00:00,515.0,504.0,513.0,11.2,34.3,55.1,23.0,9.0,0.0,0.0,43.3,58.9,99.9,25.6,,62.5,63.5,58.9,37.6,42.6,58.9,53.6,30.6,80.1
2021-11-04 05:00:00,514.9,504.0,513.0,30.6,34.5,64.6,28.1,9.1,2.3,0.0,44.2,59.2,99.9,25.5,,61.6,62.7,58.0,37.3,41.7,58.1,53.1,30.0,79.3
2021-11-04 06:00:00,514.9,503.9,513.0,46.0,34.2,60.6,38.3,45.9,0.0,0.0,44.0,59.3,99.9,25.4,,61.2,62.3,57.2,37.0,41.0,61.4,52.5,29.3,78.6
2021-11-04 07:00:00,515.0,504.0,513.0,0.0,35.5,61.6,43.7,81.5,0.0,0.0,43.0,59.6,99.9,25.5,,62.5,62.4,57.2,36.6,40.3,79.4,53.1,29.5,77.9
2021-11-04 08:00:00,515.7,504.3,513.0,41.7,38.4,100.3,152.3,360.2,2.4,0.0,39.0,59.3,99.9,26.2,,68.2,65.9,58.3,36.5,40.2,110.6,60.0,30.9,78.0
2021-11-04 09:00:00,515.7,504.4,513.1,50.9,34.2,88.2,124.1,237.8,0.0,0.0,36.9,57.7,99.9,26.8,,71.1,66.8,59.7,36.8,41.6,103.2,63.5,33.9,78.6
2021-11-04 10:00:00,515.2,504.3,513.0,92.1,33.8,76.6,88.6,133.7,0.0,0.0,36.5,56.7,99.9,26.7,,71.5,66.7,60.8,38.7,44.4,94.3,62.4,36.8,79.3
2021-11-04 11:00:00,515.0,504.1,513.0,0.0,34.0,72.7,66.2,131.8,2.4,0.0,37.3,56.7,99.9,26.7,,70.7,66.2,61.2,42.2,50.4,89.4,60.6,38.9,79.7
2021-11-04 12:00:00,515.0,504.0,513.0,42.8,34.0,67.6,58.6,83.0,0.0,0.0,38.1,57.0,99.9,26.7,,69.9,66.1,61.7,44.3,56.3,85.9,59.2,41.2,80.0
2021-11-04 13:00:00,515.0,504.1,513.0,48.2,33.8,71.7,63.1,118.2,0.0,0.0,39.0,57.6,99.9,26.8,,69.5,66.2,61.9,44.9,59.9,87.1,58.9,43.0,80.2
2021-11-04 14:00:00,515.0,504.1,513.0,42.0,34.1,68.7,58.7,96.3,2.4,0.0,39.4,58.0,99.9,26.4,,69.1,66.3,62.5,44.9,61.8,84.3,59.0,43.3,80.5
2021-11-04 15:00:00,515.0,504.0,513.0,0.0,34.3,37.9,184.3,85.9,0.0,0.0,39.9,58.3,99.9,26.5,,68.9,66.5,62.6,45.5,63.9,84.8,59.0,42.3,80.7
2021-11-04 16:00:00,515.0,504.0,513.0,45.1,34.0,74.8,58.8,84.4,0.0,0.0,40.1,58.4,99.9,26.6,,68.7,66.5,62.6,44.9,63.2,85.1,58.7,40.9,80.7
2021-11-04 17:00:00,515.0,504.1,513.0,47.2,42.0,98.8,88.0,95.2,2.3,0.0,40.2,58.7,99.9,26.4,,68.8,66.6,62.4,44.0,59.2,85.9,59.0,39.2,80.7
2021-11-04 18:00:00,515.0,504.1,513.0,45.1,54.2,138.4,154.3,72.2,0.0,0.0,40.3,58.7,99.9,26.3,,68.1,61.5,61.7,42.2,55.2,81.0,58.2,36.6,80.7
2021-11-04 19:00:00,515.0,504.1,513.0,43.9,44.2,142.5,160.6,8.3,0.0,0.0,40.9,58.9,99.9,26.6,,66.2,65.1,61.5,40.2,51.6,63.0,56.3,34.8,80.7
2021-11-04 20:00:00,514.9,503.9,513.0,216.5,42.9,147.9,143.8,44.1,2.4,0.0,41.5,59.1,99.9,26.6,,64.6,64.4,60.8,38.4,48.6,63.4,54.9,33.1,80.5
2021-11-04 21:00:00,514.9,503.9,512.9,158.9,42.8,108.4,123.3,52.0,0.0,0.0,41.6,59.4,99.9,26.8,,65.0,64.7,60.5,36.8,46.6,76.5,55.0,31.7,80.3
2021-11-04 22:00:00,514.9,504.0,512.9,614.2,68.8,207.9,226.7,55.8,0.0,0.0,41.4,59.4,99.9,26.5,,64.4,65.5,60.8,35.6,45.0,68.9,54.5,30.8,80.3
2021-11-04 23:00:00,515.0,504.0,512.9,602.0,33.5,193.8,187.8,9.4,0.0,0.0,41.4,59.3,99.9,26.0,,64.2,65.3,60.4,36.2,43.8,66.7,54.3,30.2,80.3
2021-11-05 00:00:00,514.7,503.9,512.8,94.5,34.3,75.3,48.4,9.6,2.4,0.0,41.7,59.2,99.9,25.5,,62.8,64.0,59.3,36.1,42.7,59.2,53.0,29.8,79.8
2021-11-05 01:00:00,514.3,503.8,512.4,45.9,34.4,66.3,34.8,9.8,0.0,0.0,42.7,59.3,99.9,25.3,,61.7,63.3,58.3,35.8,41.9,58.1,52.3,29.6,79.3
2021-11-05 02:00:00,514.1,503.4,512.0,45.9,34.5,65.1,35.7,9.8,0.0,0.0,43.1,59.3,99.9,24.8,,60.8,62.6,57.4,35.4,41.0,57.4,51.7,28.6,78.6
2021-11-05 03:00:00,514.0,503.5,512.1,0.0,34.5,53.0,29.2,49.7,0.0,0.0,43.1,59.4,99.9,24.7,,60.8,62.5,56.9,35.1,40.5,66.9,51.5,29.2,78.1
2021-11-05 04:00:00,514.2,503.7,512.2,45.5,34.3,61.9,45.7,72.8,2.4,0.0,41.8,59.4,99.9,24.8,,62.0,62.6,56.4,34.9,40.1,77.5,52.1,29.4,77.5
2021-11-05 05:00:00,514.4,503.7,512.2,43.4,34.3,63.5,49.8,93.8,0.0,0.0,41.1,59.4,99.9,25.0,,63.0,62.5,56.3,34.7,39.8,80.5,52.8,29.2,77.1
2021-11-05 06:00:00,514.3,503.7,512.1,0.0,34.1,49.5,35.9,88.4,0.0,0.0,40.3,59.1,99.9,25.1,,63.5,62.3,56.3,34.5,39.2,79.9,53.0,29.3,76.7
2021-11-05 07:00:00,514.6,503.8,512.2,42.2,34.1,64.1,49.9,97.7,0.0,0.0,39.9,59.0,99.9,25.3,,64.2,62.3,56.3,34.5,39.2,81.8,53.4,30.6,76.5
2021-11-05 08:00:00,515.2,503.9,512.5,0.0,34.0,43.7,89.5,365.5,2.4,0.0,37.1,58.7,99.9,25.8,,68.6,65.2,57.5,34.5,39.2,110.0,59.5,30.6,76.7
2021-11-05 09:00:00,515.2,504.1,512.9,102.1,50.5,72.3,119.2,233.2,0.0,0.0,35.4,57.2,99.9,26.7,,71.4,66.4,59.6,34.9,40.2,98.5,63.4,32.8,77.7
2021-11-05 10:00:00,515.0,504.0,513.0,103.9,33.7,74.5,111.4,194.2,0.0,0.0,35.2,56.3,99.9,26.4,,71.7,65.7,60.6,37.7,42.5,97.9,61.9,36.3,78.6
2021-11-05 11:00:00,515.0,504.0,512.9,54.6,45.9,63.2,79.3,113.8,2.4,0.0,36.0,56.1,99.9,26.5,,70.9,65.4,60.9,41.9,48.8,89.9,60.4,38.9,79.2
2021-11-05 12:00:00,515.0,504.0,513.0,92.7,33.8,102.1,93.3,120.2,0.0,0.0,36.8,56.5,99.9,26.6,,70.3,65.3,61.6,45.2,55.4,87.6,59.2,41.2,79.7
2021-11-05 13:00:00,515.0,504.1,513.0,0.0,33.9,64.9,37.9,43.5,0.0,0.0,38.2,57.1,99.9,27.0,,69.1,65.1,61.7,46.3,60.6,79.0,58.2,43.0,80.0
2021-11-05 14:00:00,515.0,504.1,513.0,41.8,34.2,64.8,56.1,83.2,0.0,0.0,39.1,57.6,99.9,27.1,,68.5,65.3,61.7,46.7,63.7,82.2,57.5,43.8,80.3
2021-11-05 15:00:00,515.0,504.1,513.0,0.0,34.2,56.1,45.4,81.8,0.0,0.0,39.9,58.2,97.8,27.4,,68.2,65.5,61.7,47.6,65.2,82.3,57.5,44.1,80.4
2021-11-05 16:00:00,515.0,504.1,513.0,48.0,34.2,65.8,65.1,108.5,2.4,0.0,40.0,58.5,95.9,27.4,,68.2,65.6,61.8,47.1,64.0,84.2,57.8,42.1,80.5
2021-11-05 17:00:00,514.9,504.0,513.0,174.8,36.9,129.7,176.9,55.9,0.0,0.0,40.2,58.7,97.6,27.5,,68.1,65.6,61.8,45.9,59.8,80.5,57.8,39.8,80.6
